Id,SalePrice
1461,123246.586
1462,159379.5
1463,182984.77
1464,181526.83
1465,187987.03
1466,171565.1
1467,162295.31
1468,160520.5
1469,179926.0
1470,130959.24
1471,186301.88
1472,93174.02
1473,95462.51
1474,148006.02
1475,99626.2
1476,353216.88
1477,242846.14
1478,277354.22
1479,271376.9
1480,396090.12
1481,342111.25
1482,205835.12
1483,181976.97
1484,170807.42
1485,179000.77
1486,193605.69
1487,296042.8
1488,214277.34
1489,182853.06
1490,238075.03
1491,202587.12
1492,82963.18
1493,187612.0
1494,263481.4
1495,272449.47
1496,238921.38
1497,164065.5
1498,164220.47
1499,158855.36
1500,156390.14
1501,176534.44
1502,152835.1
1503,255001.34
1504,236725.44
1505,223063.03
1506,199218.16
1507,247249.34
1508,188801.1
1509,161304.98
1510,142765.16
1511,150380.67
1512,168612.47
1513,142155.4
1514,131699.56
1515,174179.47
1516,147304.34
1517,159667.94
1518,130515.5
1519,183823.1
1520,136213.25
1521,139830.06
1522,179086.48
1523,104477.14
1524,123435.38
1525,119320.65
1526,111724.29
1527,103629.39
1528,139429.38
1529,145883.38
1530,181168.31
1531,128004.75
1532,98241.62
1533,146148.38
1534,117910.16
1535,148342.2
1536,107755.7
1537,57777.92
1538,151585.42
1539,170819.64
1540,85013.84
1541,144711.8
1542,140526.97
1543,198724.61
1544,88654.664
1545,120831.766
1546,140452.47
1547,135788.22
1548,132313.42
1549,125314.195
1550,139130.66
1551,116553.234
1552,146243.19
1553,129791.85
1554,109869.59
1555,177328.34
1556,83834.734
1557,95387.25
1558,97772.31
1559,80304.42
1560,134134.58
1561,116206.055
1562,132054.61
1563,129560.46
1564,166259.77
1565,152326.67
1566,231436.05
1567,82343.23
1568,238730.28
1569,141892.64
1570,154883.45
1571,138653.0
1572,147297.45
1573,253529.94
1574,138569.86
1575,238737.56
1576,253731.66
1577,181039.81
1578,145565.83
1579,149274.44
1580,180853.61
1581,153221.7
1582,135699.55
1583,293603.44
1584,217040.25
1585,139662.4
1586,75021.19
1587,103710.266
1588,164202.3
1589,94235.4
1590,134138.16
1591,95140.67
1592,124228.984
1593,128392.44
1594,113806.47
1595,102572.59
1596,206212.17
1597,175279.77
1598,199594.31
1599,172672.42
1600,159781.89
1601,73113.39
1602,117556.81
1603,87743.8
1604,255257.06
1605,248032.72
1606,163319.12
1607,161442.88
1608,216808.56
1609,171808.25
1610,147493.12
1611,138265.06
1612,169360.72
1613,167797.56
1614,135307.6
1615,101341.03
1616,94694.31
1617,98768.26
1618,126191.22
1619,131379.94
1620,157323.58
1621,143676.6
1622,135318.56
1623,251486.66
1624,230110.48
1625,114632.36
1626,163549.81
1627,184515.81
1628,272993.56
1629,163893.94
1630,369722.2
1631,207294.28
1632,245519.95
1633,158268.34
1634,161266.98
1635,167295.19
1636,160919.02
1637,211855.66
1638,195185.39
1639,181587.08
1640,240314.19
1641,175036.72
1642,229511.5
1643,213992.86
1644,226767.95
1645,193398.44
1646,155582.52
1647,155744.33
1648,132113.44
1649,138826.47
1650,122456.92
1651,119604.56
1652,94257.87
1653,102603.805
1654,140099.44
1655,124571.26
1656,142680.34
1657,150524.16
1658,141965.6
1659,112012.77
1660,154649.08
1661,437101.34
1662,354838.84
1663,387619.72
1664,459477.1
1665,285620.5
1666,335778.12
1667,378507.62
1668,344124.0
1669,295319.25
1670,330186.06
1671,278644.03
1672,418123.62
1673,294277.34
1674,230225.73
1675,201125.23
1676,196073.27
1677,243011.33
1678,456094.06
1679,399198.22
1680,323250.47
1681,227283.03
1682,330099.47
1683,178151.97
1684,166749.16
1685,174874.2
1686,184757.06
1687,174895.22
1688,177933.61
1689,195668.84
1690,197519.72
1691,185970.28
1692,261837.44
1693,188102.53
1694,182468.08
1695,148834.34
1696,266047.56
1697,167182.11
1698,351381.44
1699,290001.38
1700,249542.66
1701,276390.44
1702,223793.89
1703,252674.48
1704,286596.22
1705,240194.34
1706,396454.8
1707,212294.55
1708,199094.9
1709,283027.2
1710,221218.47
1711,258852.58
1712,251192.31
1713,256234.36
1714,192601.28
1715,200680.55
1716,174099.1
1717,181878.6
1718,121463.516
1719,208201.28
1720,204537.38
1721,157370.84
1722,115162.82
1723,156280.55
1724,185761.81
1725,250136.89
1726,175512.11
1727,161525.11
1728,161740.45
1729,162936.73
1730,132424.64
1731,126809.99
1732,137698.83
1733,115025.4
1734,124088.555
1735,134348.89
1736,112576.41
1737,310139.03
1738,238704.55
1739,220566.25
1740,227728.47
1741,204946.23
1742,165332.58
1743,172209.48
1744,312441.25
1745,191816.38
1746,181308.14
1747,218708.95
1748,229656.89
1749,167152.94
1750,131182.73
1751,254263.12
1752,120221.18
1753,140479.53
1754,203249.92
1755,162034.11
1756,124059.445
1757,119016.64
1758,150009.97
1759,167862.22
1760,181158.62
1761,167722.53
1762,174487.05
1763,187671.94
1764,123263.87
1765,154648.78
1766,173984.56
1767,224790.03
1768,140477.12
1769,166023.05
1770,151332.08
1771,125266.28
1772,107507.09
1773,124005.86
1774,126897.7
1775,141731.83
1776,136472.78
1777,110919.555
1778,146306.25
1779,101535.77
1780,174607.56
1781,138242.77
1782,91615.65
1783,136114.03
1784,109612.87
1785,116854.85
1786,144161.92
1787,172417.69
1788,67227.36
1789,102116.39
1790,87819.56
1791,183287.44
1792,148513.19
1793,138949.25
1794,144800.3
1795,131843.7
1796,100155.4
1797,111144.89
1798,115198.85
1799,123156.47
1800,132117.47
1801,122733.31
1802,125652.984
1803,150997.33
1804,146661.22
1805,134190.48
1806,124648.5
1807,137672.95
1808,120021.97
1809,107015.17
1810,140039.98
1811,94297.25
1812,100244.08
1813,131107.2
1814,94897.64
1815,70220.88
1816,97499.586
1817,111890.42
1818,155758.73
1819,125856.74
1820,67661.72
1821,109104.75
1822,146222.4
1823,43989.86
1824,134760.92
1825,144554.69
1826,111204.48
1827,99075.91
1828,127415.51
1829,121344.03
1830,150564.78
1831,149038.45
1832,69166.22
1833,142181.44
1834,127707.6
1835,127076.81
1836,116068.72
1837,88927.16
1838,139389.36
1839,94680.23
1840,153249.03
1841,143653.44
1842,90589.914
1843,124783.62
1844,141871.12
1845,144867.0
1846,160995.92
1847,173878.25
1848,63609.723
1849,107852.555
1850,120495.98
1851,159487.14
1852,130083.68
1853,134407.97
1854,166047.9
1855,149948.61
1856,230080.86
1857,137763.58
1858,133754.16
1859,108562.64
1860,153559.47
1861,114954.01
1862,280744.84
1863,271410.56
1864,271410.56
1865,349553.5
1866,339816.88
1867,222442.72
1868,299410.84
1869,206890.0
1870,214321.48
1871,255178.45
1872,178536.19
1873,243099.64
1874,146967.14
1875,183505.72
1876,199604.22
1877,195996.25
1878,221386.03
1879,142181.44
1880,140738.34
1881,229026.77
1882,249629.3
1883,185446.22
1884,202682.2
1885,254152.56
1886,288750.38
1887,220884.31
1888,271068.1
1889,163543.58
1890,128329.4
1891,139167.02
1892,95836.33
1893,127710.28
1894,123057.03
1895,150083.38
1896,123756.23
1897,117375.77
1898,125963.49
1899,161055.81
1900,139648.3
1901,169023.66
1902,143087.66
1903,201751.5
1904,140619.2
1905,199789.53
1906,155725.47
1907,215953.4
1908,106627.74
1909,138281.8
1910,130244.555
1911,205975.33
1912,296619.9
1913,123529.0
1914,74505.76
1915,330819.9
1916,70937.055
1917,232894.25
1918,141687.1
1919,176603.47
1920,161256.22
1921,400034.34
1922,290692.5
1923,237037.42
1924,259427.92
1925,200526.34
1926,389519.62
1927,133879.61
1928,163785.03
1929,133673.7
1930,133206.9
1931,140075.52
1932,121212.52
1933,175069.61
1934,172258.6
1935,165551.1
1936,198163.3
1937,177105.92
1938,181488.75
1939,240717.19
1940,169205.58
1941,169367.98
1942,182725.11
1943,221613.53
1944,373258.62
1945,390234.25
1946,162105.81
1947,308178.38
1948,167941.64
1949,263038.28
1950,175540.23
1951,249159.31
1952,210591.44
1953,174898.89
1954,178260.56
1955,140322.47
1956,324616.56
1957,161157.98
1958,283221.6
1959,153150.11
1960,117274.734
1961,125010.766
1962,88773.11
1963,98047.68
1964,114848.7
1965,145879.9
1966,135455.42
1967,259528.14
1968,435359.47
1969,416311.25
1970,405607.28
1971,401560.22
1972,364479.62
1973,284967.78
1974,330701.94
1975,404192.44
1976,284961.25
1977,360896.94
1978,346526.44
1979,336862.53
1980,211750.62
1981,344652.78
1982,208943.81
1983,189488.19
1984,167791.0
1985,227614.25
1986,209833.03
1987,177348.12
1988,174278.84
1989,191405.6
1990,209834.64
1991,253767.0
1992,217851.3
1993,156124.73
1994,228309.52
1995,188240.88
1996,235856.95
1997,280020.5
1998,307704.97
1999,261943.83
2000,320777.44
2001,286061.56
2002,255806.36
2003,240625.39
2004,282283.22
2005,214501.02
2006,217520.6
2007,254315.75
2008,210825.12
2009,195528.94
2010,201489.05
2011,132110.17
2012,167229.95
2013,187713.83
2014,196569.8
2015,194010.47
2016,194649.47
2017,187926.27
2018,134226.06
2019,132818.73
2020,115001.05
2021,117435.91
2022,190120.1
2023,151231.66
2024,292701.25
2025,398915.44
2026,186590.62
2027,162953.98
2028,146273.88
2029,166564.16
2030,270971.16
2031,229156.75
2032,247936.7
2033,246873.06
2034,162504.1
2035,205224.75
2036,194115.4
2037,188696.69
2038,273151.38
2039,206181.3
2040,294327.3
2041,273817.25
2042,197178.88
2043,182073.14
2044,181115.1
2045,196912.22
2046,136602.61
2047,153474.7
2048,138964.1
2049,136706.22
2050,174683.84
2051,107827.766
2052,128759.94
2053,135822.92
2054,95658.266
2055,148818.16
2056,149238.72
2057,122300.18
2058,233988.25
2059,150338.08
2060,157694.77
2061,168588.02
2062,135370.19
2063,130400.914
2064,137219.94
2065,128002.68
2066,158793.88
2067,121758.68
2068,141028.16
2069,89649.59
2070,107965.34
2071,93669.3
2072,146150.05
2073,152106.75
2074,137889.62
2075,139276.95
2076,128736.98
2077,157604.1
2078,121748.81
2079,131591.84
2080,109428.305
2081,124028.45
2082,120075.43
2083,150501.05
2084,107135.664
2085,117699.164
2086,110501.13
2087,118430.36
2088,96099.91
2089,90941.53
2090,131061.82
2091,102078.61
2092,133269.3
2093,122721.73
2094,99787.67
2095,143433.44
2096,85464.766
2097,93590.63
2098,143198.9
2099,60502.766
2100,84882.69
2101,113545.09
2102,126770.695
2103,101602.7
2104,140295.31
2105,114277.07
2106,60830.7
2107,196956.9
2108,119262.86
2109,110832.64
2110,131034.695
2111,141921.73
2112,136989.03
2113,130492.47
2114,130136.414
2115,171116.56
2116,124149.28
2117,140220.67
2118,125764.234
2119,105399.66
2120,122547.34
2121,104202.0
2122,120204.1
2123,90023.91
2124,153230.47
2125,128472.914
2126,156027.1
2127,148968.83
2128,126767.43
2129,81452.06
2130,144696.48
2131,149840.11
2132,115349.46
2133,126611.57
2134,117171.33
2135,96252.625
2136,77689.74
2137,108745.22
2138,145522.66
2139,134277.4
2140,136879.72
2141,158767.97
2142,132462.28
2143,143265.56
2144,130813.195
2145,145032.34
2146,170833.48
2147,151983.78
2148,139722.22
2149,147561.22
2150,239666.02
2151,118808.2
2152,149721.12
2153,153776.81
2154,110130.49
2155,146607.1
2156,267949.12
2157,225113.12
2158,230704.88
2159,215740.97
2160,172981.62
2161,242828.78
2162,374583.75
2163,381511.25
2164,252783.9
2165,195658.4
2166,147860.56
2167,228251.38
2168,201099.73
2169,201823.28
2170,210149.25
2171,151284.75
2172,127975.58
2173,162697.77
2174,233789.06
2175,298487.7
2176,303375.3
2177,230876.55
2178,208372.9
2179,139985.78
2180,194110.4
2181,197643.89
2182,218009.25
2183,199744.56
2184,128370.28
2185,132249.97
2186,144946.05
2187,149948.03
2188,170831.69
2189,218561.12
2190,83689.266
2191,88517.8
2192,97982.625
2193,99343.19
2194,104371.77
2195,107455.23
2196,100199.53
2197,132701.12
2198,164309.45
2199,171467.61
2200,133992.14
2201,128434.2
2202,175091.98
2203,130920.16
2204,160030.16
2205,119329.07
2206,152703.55
2207,166293.7
2208,255677.33
2209,228475.05
2210,122012.43
2211,109457.64
2212,114892.41
2213,104429.42
2214,139798.47
2215,98594.81
2216,144637.98
2217,62839.684
2218,85763.03
2219,84614.516
2220,75712.42
2221,323688.22
2222,260132.75
2223,260262.05
2224,199296.84
2225,129447.58
2226,181337.19
2227,214845.58
2228,257756.62
2229,239512.25
2230,148506.25
2231,214298.6
2232,178812.56
2233,186913.19
2234,236831.34
2235,207061.33
2236,268606.9
2237,329015.2
2238,194028.22
2239,103598.86
2240,163359.48
2241,155968.92
2242,139879.69
2243,127730.01
2244,119747.34
2245,108102.89
2246,147548.97
2247,111141.71
2248,126159.58
2249,128171.375
2250,126141.17
2251,117806.41
2252,176016.81
2253,149102.56
2254,175574.56
2255,176190.14
2256,168675.5
2257,201031.84
2258,157798.72
2259,176963.25
2260,149145.38
2261,181305.2
2262,200929.31
2263,389255.6
2264,467249.03
2265,168712.67
2266,325716.5
2267,379845.22
2268,396523.62
2269,144299.61
2270,190284.06
2271,197676.12
2272,201941.89
2273,151172.53
2274,174942.6
2275,170432.69
2276,175723.64
2277,189322.36
2278,140266.28
2279,124520.305
2280,129322.83
2281,166430.31
2282,189226.52
2283,113654.08
2284,117542.91
2285,133830.2
2286,133148.86
