Id,SalePrice
1461,115913.85115775511
1462,166268.39881686473
1463,178326.47877384833
1464,194266.869555326
1465,183930.37819498187
1466,168639.14841771196
1467,173931.71563408404
1468,161929.63263105432
1469,188618.50233757737
1470,120746.08269991222
1471,196712.23449367195
1472,98059.32365425566
1473,95516.951737483
1474,146582.8994575332
1475,113319.89564112561
1476,356388.73593185685
1477,238323.34614699616
1478,284162.48668747244
1479,279097.3442106081
1480,487431.2071030064
1481,323972.65024046233
1482,209288.27575022817
1483,175240.43226480682
1484,168509.24278351304
1485,182895.8249772035
1486,195775.47284778324
1487,319785.0075712184
1488,229051.08067136013
1489,185673.78202081195
1490,236164.74056257532
1491,187837.7768729869
1492,90733.45867365884
1493,183623.61442309426
1494,268846.4549237283
1495,274235.7544451769
1496,234498.8956873477
1497,166186.28208951655
1498,162768.57089842422
1499,156547.31588774052
1500,152947.11119681768
1501,177241.1037658026
1502,154285.99326751602
1503,270276.81494683435
1504,238909.55007932364
1505,222035.09158764154
1506,195294.2938382234
1507,248205.40222428233
1508,202831.9445024153
1509,158968.02402471835
1510,142374.24525269648
1511,150206.12024097098
1512,179630.02723763458
1513,143892.6558257782
1514,153151.76358019005
1515,195344.8854703031
1516,152918.32556535507
1517,164478.94056717353
1518,124905.6316131024
1519,218679.8930463156
1520,131135.34804616906
1521,130977.89045456248
1522,178506.80119357348
1523,107717.86392475192
1524,116313.11057388248
1525,122639.18336785687
1526,108570.9104821538
1527,103701.74472478454
1528,135609.80672823644
1529,145618.19660675208
1530,190223.47271349706
1531,120231.03299395066
1532,95129.30658255027
1533,146559.25666969534
1534,114214.4532122149
1535,145757.50721167075
1536,110042.41148247186
1537,68494.4528642133
1538,154609.56586628396
1539,195141.67308832248
1540,101223.85280470643
1541,133723.80696051317
1542,134538.22298070136
1543,193708.66576867967
1544,87494.08037338642
1545,112599.32699707312
1546,133662.60868124655
1547,132481.4926363118
1548,126544.51437181303
1549,118888.19247952534
1550,129347.495362499
1551,109589.60003897428
1552,143275.57725241935
1553,141615.58060122872
1554,117196.33128135174
1555,173547.63998562214
1556,88821.74219272003
1557,97150.97336719454
1558,99944.55290909752
1559,83727.85645785197
1560,130285.35416476904
1561,126877.1674670656
1562,125023.43546248514
1563,118344.23876495028
1564,165016.5916072284
1565,141448.7085176938
1566,234756.74148091534
1567,76930.95718929784
1568,241292.48877511095
1569,128408.3351703458
1570,141671.4811541329
1571,113510.65186639722
1572,142986.6140470576
1573,239918.16061759158
1574,124195.57764662382
1575,235388.26200164648
1576,244579.15862393493
1577,179865.99889056286
1578,141581.9795998661
1579,142740.99606500237
1580,193740.97368908313
1581,153060.44780563907
1582,118762.26401812038
1583,310796.11170504
1584,227606.5573346106
1585,142945.8317920235
1586,71253.33262344389
1587,101489.9509154671
1588,150502.8471216166
1589,97741.90717303359
1590,132881.95974584026
1591,90896.61973498127
1592,115343.04269276385
1593,122861.35249960124
1594,124386.74346826674
1595,104870.86302275017
1596,217111.0049522491
1597,178004.7676642096
1598,202728.08093733847
1599,174828.46917799686
1600,167508.91239878038
1601,69189.40698773297
1602,113141.81034023224
1603,91575.39240047
1604,254187.96785942983
1605,248512.80993996243
1606,168126.4138165279
1607,170255.6459969592
1608,219410.3196662789
1609,174687.8777240833
1610,138720.4801170741
1611,130846.3323404435
1612,169416.01053387157
1613,163499.61540984423
1614,124261.06108407216
1615,95101.0658397514
1616,80674.81683823651
1617,94203.9630345233
1618,122099.58145405384
1619,143399.82281679413
1620,169998.82731856377
1621,126537.65975364385
1622,139281.97679634887
1623,267613.31237479113
1624,221151.6085420646
1625,117927.13576031764
1626,168402.7379760048
1627,197884.77320439048
1628,284269.69148178416
1629,173397.40961564405
1630,358461.40038322733
1631,210766.65024009332
1632,229565.4999743994
1633,171246.22929768186
1634,183722.1559392246
1635,176713.20382310482
1636,149214.6087545552
1637,195393.84851299122
1638,190723.80738142334
1639,184239.09918723602
1640,258767.5162773923
1641,181560.5532030798
1642,227980.64589712967
1643,216488.42266060165
1644,223235.93588253547
1645,216024.63698177467
1646,161254.05619604106
1647,155716.66508372454
1648,124160.82535638024
1649,141020.96042035657
